id,name,rating,review,price_level,category,services,address,open_hours,phone,latitude,longitude,url,cluster,source_category,source_file,source_table,rejection_reason
695,PT  Djitoe Mesindo,2.0,1,0,,[],"Kompl Mega Cipta Persada Bl C-2/6 Batu Merah, Batu Ampar, Tj. Sengkuang, Kec. Batu Ampar, Kota Batam, Kepulauan Riau 29444, Indonesia",[],,1.1714071,104.0130391,https://www.google.com/maps/place/PT.+Djitoe+Mesindo/data=!4m7!3m6!1s0x31d989feaaaaaaab:0x9f41ab67e164dc6d!8m2!3d1.1714071!4d104.0130391!16s%2Fg%2F11b7798jsg!19sChIJq6qqqv6J2TERbdxk4WerQZ8?authuser=0&hl=en&rclk=1,4.0,Company,Indonesia.Batam.PT.202408042212.db,places,null_required_column
1113,Pelita,4.7,12,0,,[],"42RC+V4V, Kampung Pelita, Lubuk Baja, Batam City, Riau Islands 29444, Indonesia",[],,1.1422386,104.0202948,https://www.google.com/maps/place/Pelita/data=!4m7!3m6!1s0x31d989120e4517b5:0x5a8c566d753f24d8!8m2!3d1.1422386!4d104.0202948!16s%2Fg%2F11h7pscjp7!19sChIJtRdFDhKJ2TER2CQ_dW1WjFo?authuser=0&hl=en&rclk=1,4.0,Company,Indonesia.Batam.PT.202408042212.db,places,null_required_column
1158,Hotel Pelita Terang,4.3,71,0,,[],"JL. Pelita I, No. 25-29, Kampung Pelita, 29443, Kp. Pelita, Kec. Lubuk Baja, Kota Batam, Kepulauan Riau 29444, Indonesia",[],+62 821-6968-8299,1.1416489,104.0182257,https://www.google.com/maps/place/Hotel+Pelita+Terang/data=!4m10!3m9!1s0x31d9899ccfd82125:0x2a8bb72979df985b!5m2!4m1!1i2!8m2!3d1.1416489!4d104.0182257!16s%2Fg%2F11b6d6n2sr!19sChIJJSHYz5yJ2TERW5jfeSm3iyo?authuser=0&hl=en&rclk=1,4.0,Company,Indonesia.Batam.PT.202408042212.db,places,null_required_column
1186,Lubuk baja,0.0,0,0,,[],"Jl. Kakak Tua No.18, Batu Selicin, Kec. Lubuk Baja, Kota Batam, Kepulauan Riau 29444, Indonesia",[],,1.1364535,104.0110336,https://www.google.com/maps/place/Lubuk+baja/data=!4m10!3m9!1s0x31d98900141ca6ab:0x539d0c967703685e!5m2!4m1!1i2!8m2!3d1.1364535!4d104.0110336!16s%2Fg%2F11w4thl1rb!19sChIJq6YcFACJ2TERXmgDd5YMnVM?authuser=0&hl=en&rclk=1,4.0,Company,Indonesia.Batam.PT.202408042212.db,places,null_required_column
1380,Boncho Batam  PT,3.0,2,0,,[],"422G+5Q8, JL. Sei Binti, Sagulung Sungai Beduk, Pelabuhan Sagulung, Sukajadi, Batam, Kota Batam, Kepulauan Riau 29444, Indonesia",[],,1.1004149,104.0269547,https://www.google.com/maps/place/Boncho+Batam.+PT/data=!4m7!3m6!1s0x31d98eb4dd9c0f91:0x51116a088cba687d!8m2!3d1.1004149!4d104.0269547!16s%2Fg%2F1pztp_3m9!19sChIJkQ-c3bSO2TERfWi6jAhqEVE?authuser=0&hl=en&rclk=1,2.0,Company,Indonesia.Batam.PT.202408042212.db,places,null_required_column
1402,Batam Bintana Pers  PT,5.0,2,0,,[],"Jl. Jend. A. Yani No.81, Baloi Permai, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia",[],,1.1165169,104.0473088,https://www.google.com/maps/place/Batam+Bintana+Pers.+PT/data=!4m7!3m6!1s0x31d98923dd8e0fd1:0x3125b79fc50f0348!8m2!3d1.1165169!4d104.0473088!16s%2Fg%2F1pzs29ll8!19sChIJ0Q-O3SOJ2TERSAMPxZ-3JTE?authuser=0&hl=en&rclk=1,2.0,Company,Indonesia.Batam.PT.202408042212.db,places,null_required_column
1416,PT,3.4,10,0,,[],"435C+9VV, Jalan kawasan sarana industri, Belian, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia",[],+62 813-7275-8432,1.1084872,104.0721654,https://www.google.com/maps/place/PT/data=!4m7!3m6!1s0x31d9898b9dfe0141:0x98c2dc0f7eb24a49!8m2!3d1.1084872!4d104.0721654!16s%2Fg%2F11qg9lhqh5!19sChIJQQH-nYuJ2TERSUqyfg_cwpg?authuser=0&hl=en&rclk=1,2.0,Company,Indonesia.Batam.PT.202408042212.db,places,null_required_column
1424,Radisson Golf & Convention Center Batam,4.6,4,0,,[],"Jl. Sudirman, Sukajadi, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29432, Indonesia",[],,1.1033711,104.0317968,https://www.google.com/maps/place/Radisson+Golf+%26+Convention+Center+Batam/data=!4m7!3m6!1s0x31d9894affffffdf:0xbfbe3571fe562006!8m2!3d1.1033711!4d104.0317968!16s%2Fg%2F11bwkv_8c8!19sChIJ3____0qJ2TERBiBW_nE1vr8?authuser=0&hl=en&rclk=1,2.0,Company,Indonesia.Batam.PT.202408042212.db,places,null_required_column
1462,Kota Batam,5.0,1,0,,[],"4X89+JFV, Jalan Bourad-Tiban II, Patam Lestari, Kec. Sekupang, Kota Batam, Kepulauan Riau 29424, Indonesia",[],,1.1166215,103.968674,https://www.google.com/maps/place/Kota+Batam/data=!4m7!3m6!1s0x31d98b32cbfd9f61:0x7e9b71221ae1a886!8m2!3d1.1166215!4d103.968674!16s%2Fg%2F11q3cc4xkz!19sChIJYZ_9yzKL2TERhqjhGiJxm34?authuser=0&hl=en&rclk=1,2.0,Company,Indonesia.Batam.PT.202408042212.db,places,null_required_column
1570,PT  Bintan Parindo,5.0,1,0,,[],"JL Hang Lekiu, Komplek Nongsa Beach Pantai Bahagia, 29465, Sambau, Batam, Kota Batam, Kepulauan Riau 29465, Indonesia",[],,1.161381,104.102318,https://www.google.com/maps/place/PT.+Bintan+Parindo/data=!4m7!3m6!1s0x31d987e1861d11ed:0x4fba59eb18b64c3b!8m2!3d1.161381!4d104.102318!16s%2Fg%2F11bc7n6jmj!19sChIJ7REdhuGH2TERO0y2GOtZuk8?authuser=0&hl=en&rclk=1,4.0,Company,Indonesia.Batam.PT.202408042212.db,places,null_required_column
1574,Intan Fajar  PT,3.8,4,0,,[],"JL. Kavling Nongsa, Kavling 83, Batam, Sambau, Nongsa, Batam City, Riau Islands 29465, Indonesia",[],,1.15679,104.101628,https://www.google.com/maps/place/Intan+Fajar.+PT/data=!4m7!3m6!1s0x31d987dfde2556d1:0x869afa99681686c6!8m2!3d1.15679!4d104.101628!16s%2Fg%2F1ptwngrzq!19sChIJ0VYl3t-H2TERxoYWaJn6moY?authuser=0&hl=en&rclk=1,4.0,Company,Indonesia.Batam.PT.202408042212.db,places,null_required_column
1597,Taman Nongsa Indah Village,4.5,138,0,,[],"Jl.Teluk Mata Ikan, Nongsa, Sambau, Batam, Batam City, Riau Islands 29465, Indonesia",[],,1.1919547,104.1044323,https://www.google.com/maps/place/Taman+Nongsa+Indah+Village/data=!4m10!3m9!1s0x31da280b9e299d45:0xacbd7122f47d8ed!5m2!4m1!1i2!8m2!3d1.1919547!4d104.1044323!16s%2Fg%2F1tp2xxm0!19sChIJRZ0pngso2jER7dhHLxLXywo?authuser=0&hl=en&rclk=1,-1.0,Company,Indonesia.Batam.PT.202408042212.db,places,null_required_column
1647,Morelo Water Resort,4.4,22,0,,[],"Sijantung, Galang, Batam City, Riau Islands 29485, Indonesia",[],+62 811-7771-920,0.7464185,104.1889762,https://www.google.com/maps/place/Morelo+Water+Resort/data=!4m10!3m9!1s0x31d9a5de2b1591c3:0x3f4d2f17ce8321bf!5m2!4m1!1i2!8m2!3d0.7464185!4d104.1889762!16s%2Fg%2F11g87bq1nw!19sChIJw5EVK96l2TERvyGDzhcvTT8?authuser=0&hl=en&rclk=1,-1.0,Company,Indonesia.Batam.PT.202408042212.db,places,null_required_column
1667,Barelang Rempang Cate,5.0,2,0,,[],"V5M9+P9J, blongkeg, Rempang Cate, Galang, Kota Batam, Kepulauan Riau 29482, Indonesia",[],,0.8843261,104.168395,https://www.google.com/maps/place/Barelang+Rempang+Cate/data=!4m7!3m6!1s0x31d99898932ad189:0x31299a092d9d9446!8m2!3d0.8843261!4d104.168395!16s%2Fg%2F11b6hkfx78!19sChIJidEqk5iY2TERRpSdLQmaKTE?authuser=0&hl=en&rclk=1,-1.0,Company,Indonesia.Batam.PT.202408042212.db,places,null_required_column
1698,PT  AMC BINTAN,4.6,20,0,,[],"2737+R2M inti industrial estate, Tlk. Lobam, Kec. Seri Kuala Lobam, Kabupaten Bintan, Kepulauan Riau 29152, Indonesia","[{ day: 'Monday', hours: '09:00 – 17:00' }, { day: 'Tuesday', hours: '09:00 – 17:00' }, { day: 'Wednesday', hours: '09:00 – 17:00' }, { day: 'Thursday', hours: '09:00 – 17:00' }, { day: 'Friday', hours: '09:00 – 17:00' }, { day: 'Saturday', hours: '09:00 – 17:00' }, { day: 'Sunday', hours: '09:00 – 17:00' }]",,1.0045974,104.2625445,https://www.google.com/maps/place/PT.+AMC+BINTAN/data=!4m7!3m6!1s0x31d99d14d2164d51:0xa5864500185f45cd!8m2!3d1.0045974!4d104.2625445!16s%2Fg%2F11bvv56y_r!19sChIJUU0W0hSd2TERzUVfGABFhqU?authuser=0&hl=en&rclk=1,-1.0,Company,Indonesia.Batam.PT.202408042212.db,places,null_required_column
1702,SBS Resort,4.1,338,0,,[],"Sembulang, Galang, Batam City, Riau Islands 29481, Indonesia",[],+62 812-7059-879,0.7857741,104.1699829,https://www.google.com/maps/place/SBS+Resort/data=!4m10!3m9!1s0x31d9a41545c9e685:0x7c7d718a6a1a764c!5m2!4m1!1i2!8m2!3d0.7857741!4d104.1699829!16s%2Fg%2F11cjh_q30n!19sChIJhebJRRWk2TERTHYaaopxfXw?authuser=0&hl=en&rclk=1,3.0,Company,Indonesia.Batam.PT.202408042212.db,places,null_required_column
1736,PT  Moya Indonesia Batam,1.2,144,0,,[],"3287+85W, Kabil, Nongsa, Batam City, Riau Islands 29433, Indonesia",[],,1.0658641,104.0129595,https://www.google.com/maps/place/PT.+Moya+Indonesia+Batam/data=!4m7!3m6!1s0x31d98f1245cdebd5:0x3265d7390bc54f90!8m2!3d1.0658641!4d104.0129595!16s%2Fg%2F11rzg4f_1v!19sChIJ1evNRRKP2TERkE_FCznXZTI?authuser=0&hl=en&rclk=1,0.0,Company,Indonesia.Batam.PT.202408042212.db,places,null_required_column
1737,Pulau RAJA,3.9,7,0,,[],"25C3+HJ8, Ngenang, Nongsa, Batam City, Riau Islands, Indonesia",[],,1.0214079,104.1540656,https://www.google.com/maps/place/Pulau+RAJA/data=!4m7!3m6!1s0x31d99b2e990095e3:0x3f8575a1c972e5e2!8m2!3d1.0214079!4d104.1540656!16s%2Fg%2F11h9y5_ryb!19sChIJ45UAmS6b2TER4uVyyaF1hT8?authuser=0&hl=en&rclk=1,-1.0,Company,Indonesia.Batam.PT.202408042212.db,places,null_required_column
210,PT RYBEL CAHAYA SEMPURNA,0.0,0,0,Property Investment,[],+62 821-6958-5887,[],+62 821-6958-5887,0.837166,104.053115,https://www.google.com/maps/place/PT+RYBEL+CAHAYA+SEMPURNA/data=!4m7!3m6!1s0xadd85a6d04c25bf:0x1a687787763bb279!8m2!3d0.837166!4d104.053115!16s%2Fg%2F11y5w0x33t!19sChIJvyVM0KaF3QoRebI7dod3aBo?authuser=0&hl=en&rclk=1,-1.0,Company,Indonesia.Batam.PT.202408042212.db,places,out_of_batam_bounds
252,PT Jaya Abadi,0.0,0,0,Fashion accessories store,[],+62 815-3687-4593,[],+62 815-3687-4593,-2.44565,117.8888,https://www.google.com/maps/place/PT+Jaya+Abadi/data=!4m7!3m6!1s0x269404db5d60ef1:0x7cfdd4bc91d4fc61!8m2!3d-2.44565!4d117.8888!16s%2Fg%2F11y5tp10br!19sChIJ8Q7WtU1AaQIRYfzUkbzU_Xw?authuser=0&hl=en&rclk=1,1.0,Company,Indonesia.Batam.PT.202408042212.db,places,out_of_batam_bounds
257,PT Karya Raya Indomandiri,0.0,0,0,Contractor,[],+62 778 462666,[],,-2.44565,117.8888,https://www.google.com/maps/place/PT+Karya+Raya+Indomandiri/data=!4m7!3m6!1s0x2697750a42aa3d:0xea4e80e965ba8c7f!8m2!3d-2.44565!4d117.8888!16s%2Fg%2F11lcj0vxzv!19sChIJPapCCnWXJgARf4y6ZemATuo?authuser=0&hl=en&rclk=1,1.0,Company,Indonesia.Batam.PT.202408042212.db,places,out_of_batam_bounds
269,PT eka mitra,0.0,0,0,Shipyard,[],+62 811-696-191,[],,-2.44565,117.8888,https://www.google.com/maps/place/PT+eka+mitra/data=!4m7!3m6!1s0x2ead635f1a3275bd:0x8ce4b4a5bf024401!8m2!3d-2.44565!4d117.8888!16s%2Fg%2F11w43szhr3!19sChIJvXUyGl9jrS4RAUQCv6W05Iw?authuser=0&hl=en&rclk=1,1.0,Company,Indonesia.Batam.PT.202408042212.db,places,out_of_batam_bounds
271,PT  ANUGERAH NIAGA PRATAMA,0.0,0,0,Wholesaler,[],+62 857-6136-0147,[],+62 857-6136-0147,0.837166,104.053115,https://www.google.com/maps/place/PT.+ANUGERAH+NIAGA+PRATAMA/data=!4m7!3m6!1s0x8ebcd50695671325:0xbf1e5b438bf898fc!8m2!3d0.837166!4d104.053115!16s%2Fg%2F11szbzhxr5!19sChIJJRNnlQbVvI4R_Jj4i0NbHr8?authuser=0&hl=en&rclk=1,-1.0,Company,Indonesia.Batam.PT.202408042212.db,places,out_of_batam_bounds
276,PT Sumber Kita Sejahtera,0.0,0,0,Egg supplier,[],+62 813-3194-1439,[],+62 813-3194-1439,0.837166,104.053115,https://www.google.com/maps/place/PT+Sumber+Kita+Sejahtera/data=!4m7!3m6!1s0x213a428675d3078d:0xa54ce2899896c34c!8m2!3d0.837166!4d104.053115!16s%2Fg%2F11s9671b7k!19sChIJjQfTdYZCOiERTMOWmIniTKU?authuser=0&hl=en&rclk=1,-1.0,Company,Indonesia.Batam.PT.202408042212.db,places,out_of_batam_bounds
280,PT Rayyan Indo Solusi,0.0,0,0,International trade consultant,[],+62 821-3536-5113,[],+62 821-3536-5113,-2.44565,117.8888,https://www.google.com/maps/place/PT+Rayyan+Indo+Solusi/data=!4m7!3m6!1s0x47cb3b522f4f21bf:0x12abafed05d52e84!8m2!3d-2.44565!4d117.8888!16s%2Fg%2F11y1rxrwmn!19sChIJvyFPL1I7y0cRhC7VBe2vqxI?authuser=0&hl=en&rclk=1,1.0,Company,Indonesia.Batam.PT.202408042212.db,places,out_of_batam_bounds
285,PT  Mitra Tanes Sejahtera,0.0,0,0,Marine supply store,[],+62 823-8447-9335,"[{ day: 'Sunday', hours: '08:00 – 17:00' }, { day: 'Monday', hours: '08:00 – 17:00' }, { day: 'Tuesday', hours: '08:00 – 17:00' }, { day: 'Wednesday', hours: '08:00 – 17:00' }, { day: 'Thursday', hours: '08:00 – 17:00' }, { day: 'Friday', hours: '08:00 – 17:00' }, { day: 'Saturday', hours: '08:00 – 17:00' }]",+62 823-8447-9335,0.837166,104.053115,https://www.google.com/maps/place/PT.+Mitra+Tanes+Sejahtera/data=!4m7!3m6!1s0x203692559a90a09d:0xcfb64bc29439ab7f!8m2!3d0.837166!4d104.053115!16s%2Fg%2F11s_s1pth6!19sChIJnaCQmlWSNiARf6s5lMJLts8?authuser=0&hl=en&rclk=1,-1.0,Company,Indonesia.Batam.PT.202408042212.db,places,out_of_batam_bounds
605,PT  SOMAN KARYA BATAM,0.0,0,0,Industrial consultant,[],+62 821-6969-4466,[],+62 821-6969-4466,-2.44565,117.8888,https://www.google.com/maps/place/PT.+SOMAN+KARYA+BATAM/data=!4m7!3m6!1s0x804d93277b108343:0x1845b681bfc79ff!8m2!3d-2.44565!4d117.8888!16s%2Fg%2F11vdwpghyn!19sChIJQ4MQeyeTTYAR_3n8G2hbhAE?authuser=0&hl=en&rclk=1,1.0,Company,Indonesia.Batam.PT.202408042212.db,places,out_of_batam_bounds
607,Pt maritim teknik inspeksi,5.0,1,0,Industrial engineer,[],+62 821-7021-5155,[],+62 821-7021-5155,0.837166,104.053115,https://www.google.com/maps/place/Pt+maritim+teknik+inspeksi/data=!4m7!3m6!1s0x876ab2b79099bf27:0xc74563569dc97f63!8m2!3d0.837166!4d104.053115!16s%2Fg%2F11vrt7wb9x!19sChIJJ7-ZkLeyaocRY3_JnVZjRcc?authuser=0&hl=en&rclk=1,-1.0,Company,Indonesia.Batam.PT.202408042212.db,places,out_of_batam_bounds
727,Restoran Seafood Teluk Air ( kampung berkah),4.4,5,0,Restaurant,"['Dine-in', 'Kerbside pickup', 'Delivery']","Kampung Teluk air, Pulau Setokok, Kec. Bulang, Kota Batam, Kepulauan Riau, Indonesia","[{ day: 'Monday', hours: '09:00 – 20:00' }, { day: 'Tuesday', hours: '09:00 – 20:00' }, { day: 'Wednesday', hours: '09:00 – 20:00' }, { day: 'Thursday', hours: '09:00 – 20:00' }, { day: 'Friday', hours: '09:00 – 22:00' }, { day: 'Saturday', hours: '09:00 – 00:00' }, { day: 'Sunday', hours: '09:00 – 22:00' }]",+62 859-3157-2804,0.9592778,104.072576,https://www.google.com/maps/place/Restoran+Seafood+Teluk+Air+%28+kampung+berkah%29/data=!4m7!3m6!1s0x31d991050d0f9e3b:0xd0bd7595b66017b8!8m2!3d0.9592778!4d104.072576!16s%2Fg%2F11smcpyc_4!19sChIJO54PDQWR2TERuBdgtpV1vdA?authuser=0&hl=en&rclk=1,5.0,Company,Indonesia.Batam.PT.202408042212.db,places,out_of_batam_bounds
1045,Piayu Live Seafood Restaurant,4.2,250,2,Seafood restaurant,"['Dine-in', 'Takeaway', 'No-contact delivery']","Tanjung Piayu, Sei Beduk, Batam City, Riau Islands 29437, Indonesia","[{ day: 'Monday', hours: '09:00 – 21:30' }, { day: 'Tuesday', hours: '09:00 – 21:30' }, { day: 'Wednesday', hours: '09:00 – 21:30' }, { day: 'Thursday', hours: '09:00 – 21:30' }, { day: 'Friday', hours: '09:00 – 21:30' }, { day: 'Saturday', hours: '09:00 – 21:30' }, { day: 'Sunday', hours: '09:00 – 21:30' }]",+62 852-7191-5188,0.9897191,104.0939701,https://www.google.com/maps/place/Piayu+Live+Seafood+Restaurant/data=!4m7!3m6!1s0x31d99080c5b379eb:0xef129729ef4d1ad1!8m2!3d0.9897191!4d104.0939701!16s%2Fg%2F11dymp1l9n!19sChIJ63mzxYCQ2TER0RpN7ymXEu8?authuser=0&hl=en&rclk=1,5.0,Company,Indonesia.Batam.PT.202408042212.db,places,out_of_batam_bounds
1048,Kampung Tua Tanjung Piayu Batam,4.2,10,0,Restaurant,"['Dine-in', 'Takeaway']","X3PV+RP2, Jl. S. Parman, Tj. Piayu, Kec. Sei Beduk, Kota Batam, Kepulauan Riau, Indonesia","[{ day: 'Monday', hours: '10:00 – 21:00' }, { day: 'Tuesday', hours: '10:00 – 21:00' }, { day: 'Wednesday', hours: '10:00 – 21:00' }, { day: 'Thursday', hours: '10:00 – 21:00' }, { day: 'Friday', hours: '10:00 – 21:00' }, { day: 'Saturday', hours: '10:00 – 21:00' }, { day: 'Sunday', hours: '10:00 – 21:00' }]",,0.9870075,104.0942698,https://www.google.com/maps/place/Kampung+Tua+Tanjung+Piayu+Batam/data=!4m7!3m6!1s0x31d991dc65aae5f9:0x2470d5962a304cc6!8m2!3d0.9870075!4d104.0942698!16s%2Fg%2F11gycv5glq!19sChIJ-eWqZdyR2TERxkwwKpbVcCQ?authuser=0&hl=en&rclk=1,5.0,Company,Indonesia.Batam.PT.202408042212.db,places,out_of_batam_bounds
1057,Love Seafood Restaurant,4.5,4,2,Seafood restaurant,"['Dine-in', 'Kerbside pickup', 'No-contact delivery']","Kampung Tua Tanjung Piayu Laut RT.02/RW.10 Sei Beduk, Kabil, Kecamatan Nongsa, Kota Batam, Kepulauan Riau, Indonesia","[{ day: 'Monday', hours: '10:00 – 22:30' }, { day: 'Tuesday', hours: '10:00 – 22:30' }, { day: 'Wednesday', hours: '10:00 – 22:30' }, { day: 'Thursday', hours: '10:00 – 22:30' }, { day: 'Friday', hours: '10:00 – 22:30' }, { day: 'Saturday', hours: '10:00 – 22:30' }, { day: 'Sunday', hours: '10:00 – 22:30' }]",+62 823-6111-7775,0.9857086,104.0974485,https://www.google.com/maps/place/Love+Seafood+Restaurant/data=!4m7!3m6!1s0x31d9903daaaaaaab:0xadb82aa175668d83!8m2!3d0.9857086!4d104.0974485!16s%2Fg%2F11b6v6xfs8!19sChIJq6qqqj2Q2TERg41mdaEquK0?authuser=0&hl=en&rclk=1,5.0,Company,Indonesia.Batam.PT.202408042212.db,places,out_of_batam_bounds
1065,Seafood Jawa Melayu 1,4.6,67,0,Seafood restaurant,"['Dine-in', 'Takeaway']","X3PX+45P, Kabil, Nongsa, Batam City, Riau Islands, Indonesia",[],+62 812-7010-7776,0.9853158,104.0981006,https://www.google.com/maps/place/Seafood+Jawa+Melayu+1/data=!4m7!3m6!1s0x31d99124c70b34f1:0x31c707627e22e069!8m2!3d0.9853158!4d104.0981006!16s%2Fg%2F11t05wxv_j!19sChIJ8TQLxySR2TERaeAifmIHxzE?authuser=0&hl=en&rclk=1,5.0,Company,Indonesia.Batam.PT.202408042212.db,places,out_of_batam_bounds
