id,name,rating,review,price_level,category,services,address,open_hours,phone,latitude,longitude,url,cluster,source_category,source_file,source_table,rejection_reason
3017,Toko Sinar Mandiri Bangunan (Building materials store),0.0,0,0,,,"Ruko Tiban Global, Jl. Tiban Global Blok C No.12, Tiban Indah, Kec. Sekupang, Kota Batam, Kepulauan Riau 29426","[{""day"": ""Tuesday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Wednesday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Thursday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Friday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Saturday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Sunday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Monday"", ""hours"": ""08:00 - 17:00""}]",0822-8406-8822,1.1215569,103.9810157,https://www.google.com/maps/place/Toko+Sinar+Mandiri+Bangunan/data=!4m7!3m6!1s0x31d98bbe356d0ba3:0xed7ed44559286061!8m2!3d1.1215569!4d103.9810157!16s%2Fg%2F11bcf3c9k3!19sChIJowttNb6L2TERYWAoWUXUfu0?authuser=0&hl=en&rclk=1,-1.0,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,null_required_column
3020,Cahaya Sinar Indah  CV (Building materials store),0.0,0,0,,,"Jl. Tiban Raya No.17, Tiban Baru, Kec. Sekupang, Kota Batam, Kepulauan Riau 29424","[{""day"": ""Tuesday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Wednesday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Thursday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Friday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Saturday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Sunday"", ""hours"": ""08:00 - 15:00""}, {""day"": ""Monday"", ""hours"": ""08:00 - 17:00""}]",(0778) 3152928,1.1076353,103.9655489,https://www.google.com/maps/place/Cahaya+Sinar+Indah.+CV/data=!4m7!3m6!1s0x31d98b83bca9369d:0xe2eb2b884c9edae0!8m2!3d1.1076353!4d103.9655489!16s%2Fg%2F11b6d06q6h!19sChIJnTapvIOL2TER4NqeTIgr6-I?authuser=0&hl=en&rclk=1,5.0,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,null_required_column
3023,CV  Cahaya Sinar Indah (Building materials store),0.0,0,0,,,"Ruko Cipta Puri, Blok BB No. 07, Jl. Gajah Mada, Tiban Baru, Kec. Sekupang, Kota Batam, Kepulauan Riau 29425","[{""day"": ""Tuesday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Wednesday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Thursday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Friday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Saturday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Sunday"", ""hours"": ""08:00 - 14:00""}, {""day"": ""Monday"", ""hours"": ""08:00 - 17:00""}]",0823-9049-7368,1.108485,103.964142,"https://www.google.com/maps/place/CV.+Cahaya+Sinar+Indah/@1.108485,103.964142,17z/data=!3m1!4b1!4m6!3m5!1s0x31d98b83a948b40b:0xb4d4b7cea4bb005f!8m2!3d1.108485!4d103.964142!16s%2Fg%2F11btstzxs1?authuser=0&hl=en&entry=ttu",-1.0,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,null_required_column
3030,PT SINAR PERTAMA INDAH (Building materials store),0.0,0,0,,,"Jl. Tiban Utara No.1, Patam Lestari, Kec. Sekupang, Kota Batam, Kepulauan Riau 29427",[object Object],0813-6443-6655,1.1251573,103.9766428,https://www.google.com/maps/place/PT+SINAR+PERTAMA+INDAH/data=!4m7!3m6!1s0x31d98b002c55d84f:0x7c33b74112991eae!8m2!3d1.1251573!4d103.9766428!16s%2Fg%2F11vpwmh5wn!19sChIJT9hVLACL2TERrh6ZEkG3M3w?authuser=0&hl=en&rclk=1,2.0,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,null_required_column
3034,123 (Building materials store),0.0,0,0,,,"Komplek Tiban Global, Jl. Tiban Global Blok D No.12, Tiban Indah, Kec. Sekupang, Kota Batam, Kepulauan Riau 29426",[object Object],0812-7574-3455,1.1215409,103.9816486,https://www.google.com/maps/place/123/data=!4m7!3m6!1s0x31d98bbfb62b9ebf:0x6f3f94ba853f6dc!8m2!3d1.1215409!4d103.9816486!16s%2Fg%2F11bcf3dv38!19sChIJv54rtr-L2TER3PZTqEv58wY?authuser=0&hl=en&rclk=1,0.0,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,null_required_column
3064,CV  Mitra Bintan Jaya (Hardware store),0.0,0,0,,,,[object Object],+62 812-7652-7079,-2.44565,117.8888,https://www.google.com/maps/place/CV.+Mitra+Bintan+Jaya/data=!4m7!3m6!1s0x6a7f4c1ba3ceb417:0x1ef3e325e500d696!8m2!3d-2.44565!4d117.8888!16s%2Fg%2F11sv_wk6r0!19sChIJF7TOoxtMf2oRltYA5SXj8x4?authuser=0&hl=en&rclk=1,1.0,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,null_required_column
3112,Jori Jaya Batam (Building materials store),0.0,0,0,,,"5265+9H5, Jodoh River, Batu Ampar, Batam City, Riau Islands 29444","[{""day"": ""Wednesday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Thursday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Friday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Saturday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Sunday"", ""hours"": ""08:00 - 15:30""}, {""day"": ""Monday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Tuesday"", ""hours"": ""08:00 - 17:00""}]",(0778) 7024632,1.1608856,104.0089731,https://www.google.com/maps/place/Jori+Jaya+Batam/data=!4m7!3m6!1s0x31d989f5bf5cf6ed:0xcca13b46bce9a279!8m2!3d1.1608856!4d104.0089731!16s%2Fg%2F11bc7sznf6!19sChIJ7fZcv_WJ2TEReaLpvEY7ocw?authuser=0&hl=en&rclk=1,3.0,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,null_required_column
3119,Sinar Matahari Toko (Building materials store),0.0,0,0,,,"Komplek Tanjung Pantun Blok N No.2, Sungai Jodoh, Kec. Batu Ampar, Kota Batam, Kepulauan Riau 29444",[object Object],(0778) 453850,1.1504792,104.0049135,https://www.google.com/maps/place/Sinar+Matahari+Toko/data=!4m7!3m6!1s0x31d98a27a8299f95:0xec32b6fd6ab56304!8m2!3d1.1504792!4d104.0049135!16s%2Fg%2F1pzx3bxlp!19sChIJlZ8pqCeK2TERBGO1av22Muw?authuser=0&hl=en&rclk=1,2.0,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,null_required_column
3120,Mitra Tata Indah  CV (Building materials store),0.0,0,0,,,"Jl. Raja Ali H. No.58e, Sungai Jodoh, Kec. Batu Ampar, Kota Batam, Kepulauan Riau 29444","[{""day"": ""Wednesday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Thursday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Friday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Saturday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Sunday"", ""hours"": ""08:00 - 15:00""}, {""day"": ""Monday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Tuesday"", ""hours"": ""08:00 - 17:00""}]",(0778) 451351,1.1537469,104.0057335,https://www.google.com/maps/place/Mitra+Tata+Indah.+CV/data=!4m7!3m6!1s0x31d98a20c097ebd3:0x569685d0e3ff6784!8m2!3d1.1537469!4d104.0057335!16s%2Fg%2F1pzpz4rfn!19sChIJ0-uXwCCK2TERhGf_49CFllY?authuser=0&hl=en&rclk=1,1.0,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,null_required_column
3126,Alsin Jaya (Building materials store),0.0,0,0,,,"RUKO E, Jl. Raja Ali H. No.58e, Sungai Jodoh, Kec. Batu Ampar, Kota Batam, Kepulauan Riau 29444",[object Object],(0778) 7066993,1.1534112,104.0050531,"https://www.google.com/maps/place/Alsin+Jaya/@1.1534112,104.0050531,17z/data=!3m1!4b1!4m6!3m5!1s0x31d98a20cffa71cf:0x9e389124cd2dafaa!8m2!3d1.1534112!4d104.0050531!16s%2Fg%2F1pzys6ktk?authuser=0&hl=en&entry=ttu",0.0,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,null_required_column
3152,Toko Win Keramik (Building materials store),0.0,0,0,,,"42X6+M5W, Jodoh River, Batu Ampar, Batam City, Riau Islands 29444","[{""day"": ""Wednesday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Thursday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Friday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Saturday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Sunday"", ""hours"": ""09:00 - 13:00""}, {""day"": ""Monday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Tuesday"", ""hours"": ""08:00 - 17:00""}]",(0778) 458584,1.1492296,104.0104567,https://www.google.com/maps/place/Toko+Win+Keramik/data=!4m7!3m6!1s0x31d98988f4b33d51:0x2eb616db4ff16cd9!8m2!3d1.1492296!4d104.0104567!16s%2Fg%2F11bc7p9ks8!19sChIJUT2z9IiJ2TER2WzxT9sWti4?authuser=0&hl=en&rclk=1,0.0,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,null_required_column
3153,Batam Konaka  PT (Building materials store),0.0,0,0,,,"Komplek Repindo Industrial Park Blok 3/5, Batu Merah, Kec. Batu Ampar, Kota Batam, Kepulauan Riau 29432",[object Object],(0778) 413076,1.169855,104.008534,https://www.google.com/maps/place/Batam+Konaka.+PT/data=!4m7!3m6!1s0x31d989f89305b48f:0x7dfeb26287c1fe0f!8m2!3d1.169855!4d104.008534!16s%2Fg%2F1pzr4qzhy!19sChIJj7QFk_iJ2TERD_7Bh2Ky_n0?authuser=0&hl=en&rclk=1,0.0,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,null_required_column
3156,Benadi Metra Perkasa  PT (Building materials store),0.0,0,0,,,"Jl. Imam Bonjol No.21, Sungai Jodoh, Kec. Batu Ampar, Kota Batam, Kepulauan Riau 29444","[{""day"": ""Wednesday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Thursday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Friday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Saturday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Sunday"", ""hours"": ""08:00 - 15:00""}, {""day"": ""Monday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Tuesday"", ""hours"": ""08:00 - 17:00""}]",(0778) 458610,1.1494055,104.0082589,https://www.google.com/maps/place/Benadi+Metra+Perkasa.+PT/data=!4m7!3m6!1s0x31d989886ef7bc41:0xfcaf65b76bc29305!8m2!3d1.1494055!4d104.0082589!16s%2Fg%2F1pzt2vgnm!19sChIJQbz3boiJ2TERBZPCa7dlr_w?authuser=0&hl=en&rclk=1,0.0,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,null_required_column
3167,Y & Y Lagundri Tiles  PT (Building materials store),0.0,0,0,,,"Jl. Kuda Laut No.8-A, Sungai Jodoh, Kec. Batu Ampar, Kota Batam, Kepulauan Riau 29444",[object Object],(0778) 426916,1.1587124,104.0079795,https://www.google.com/maps/place/Y+%26+Y+Lagundri+Tiles.+PT/data=!4m7!3m6!1s0x31d989f5687433d5:0x5e1069d7719fa400!8m2!3d1.1587124!4d104.0079795!16s%2Fg%2F1pzv6l4by!19sChIJ1TN0aPWJ2TERAKSfcddpEF4?authuser=0&hl=en&rclk=1,5.0,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,null_required_column
3184,Bata Merah Mandiri (Building materials store),0.0,0,0,,,"JL. Piayu Laut, RT. 003/10, Kabil, Kecamatan Nongsa, Kota Batam, Kepulauan Riau 29433, Indonesia",[object Object],+62 778 5167674,1.047763,104.029541,https://www.google.com/maps/place/Bata+Merah+Mandiri/data=!4m7!3m6!1s0x31d98e6a891d9f45:0x6c1d8a20786b57f7!8m2!3d1.047763!4d104.029541!16s%2Fg%2F1pzr5b5wm!19sChIJRZ8diWqO2TER91dreCCKHWw?authuser=0&hl=en&rclk=1,2.0,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,null_required_column
3212,Kimson  PT (Building materials store),0.0,0,0,,,"Tat Seng Logistic Centre 3/6, JL. Laks Bintan, Bukit Jodoh, Batu Ampar, Tj. Sengkuang, Kec. Batu Ampar, Kota Batam, Kepulauan Riau 29456",[object Object],(0778) 466515,1.1717,104.012933,https://www.google.com/maps/place/Kimson.+PT/data=!4m7!3m6!1s0x31d989fea98a76bb:0xf0289d4d73ec5f6f!8m2!3d1.1717!4d104.012933!16s%2Fg%2F1pzq0gwym!19sChIJu3aKqf6J2TERb1_sc02dKPA?authuser=0&hl=en&rclk=1,0.0,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,null_required_column
3230,Toko Bangunan Sinar Mata Jaya (Building materials store),0.0,0,0,,,"Jl. Taman Cipta Asri III No.129, Tembesi, Kec. Sagulung, Kota Batam, Kepulauan Riau 29472","[{""day"": ""Wednesday"", ""hours"": ""08:00 - 18:00""}, {""day"": ""Thursday"", ""hours"": ""08:00 - 18:00""}, {""day"": ""Friday"", ""hours"": ""08:00 - 18:00""}, {""day"": ""Saturday"", ""hours"": ""08:00 - 18:00""}, {""day"": ""Sunday"", ""hours"": ""08:00 - 15:30""}, {""day"": ""Monday"", ""hours"": ""08:00 - 18:00""}, {""day"": ""Tuesday"", ""hours"": ""08:00 - 18:00""}]",,1.0190998,104.005572,https://www.google.com/maps/place/Toko+Bangunan+Sinar+Mata+Jaya/data=!4m7!3m6!1s0x31d99202ea5b907f:0xf883368e7dd1b00a!8m2!3d1.0190998!4d104.005572!16s%2Fg%2F11ddwyk938!19sChIJf5Bb6gKS2TERCrDRfY42g_g?authuser=0&hl=en&rclk=1,2.0,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,null_required_column
3232,Toko Bangunan Prima Sejah Tera (Building materials store),0.0,0,0,,,"3X2G+V96, Jl. Aviari Griya Pratama Ruko Arta Mandiri, Buliang, Kec. Batu Aji, Kota Batam, Kepulauan Riau 29425",[object Object],,1.0521587,103.9759048,https://www.google.com/maps/place/Toko+Bangunan+Prima+Sejah+Tera/data=!4m7!3m6!1s0x31d98dbba57e5bf7:0xa45046ff5281b33f!8m2!3d1.0521587!4d103.9759048!16s%2Fg%2F1hm560vyd!19sChIJ91t-pbuN2TERP7OBUv9GUKQ?authuser=0&hl=en&rclk=1,5.0,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,null_required_column
3252,CV Masindo Utama (Building materials store),0.0,0,0,,,"Mega Cipta Industrial Park Blok F No. 4, JL Yos Sudarso, Batu Merah, Batu Ampar, Tj. Sengkuang, Batam, Kota Batam, Kepulauan Riau",[object Object],(0778) 413313,1.1679125,104.0121888,https://www.google.com/maps/place/CV+Masindo+Utama/data=!4m7!3m6!1s0x31d989f992cf0d21:0xae0d0171780b8bf1!8m2!3d1.1679125!4d104.0121888!16s%2Fg%2F11bc7r66m7!19sChIJIQ3PkvmJ2TER8YsLeHEBDa4?authuser=0&hl=en&rclk=1,1.0,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,null_required_column
3258,Toko bangunan (Permanently closed),0.0,0,0,,,"52CC+8MC, Tanjung Sengkuang, Kec. Batu Ampar, Batam City, Riau Islands 29444",[object Object],,1.1294553,104.0674779,https://www.google.com/maps/place/Toko+bangunan/data=!4m7!3m6!1s0x31d98958921e753d:0x6654f4a965c164ea!8m2!3d1.1294553!4d104.0674779!16s%2Fg%2F11rlj4thk2!19sChIJPXUekliJ2TER6mTBZan0VGY?authuser=0&hl=en&rclk=1,-1.0,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,null_required_column
3263,Toko Bangunan (Home goods store),0.0,0,0,,,"5224+582, Unnamed Road, Jodoh River, Batu Ampar, Batam City, Riau Islands 29444",[object Object],,1.1503973,104.0057562,https://www.google.com/maps/place/Toko+Bangunan/data=!4m7!3m6!1s0x31d98b1d8f16bdfb:0x560eb2749c86648d!8m2!3d1.1503973!4d104.0057562!16s%2Fg%2F11fn6z8vdv!19sChIJ-70Wjx2L2TERjWSGnHSyDlY?authuser=0&hl=en&rclk=1,1.0,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,null_required_column
3282,TB  Berkah Abadi Fuad Norman (Building materials store),0.0,0,0,,,"Tj.Teritip RT.03 RW. XI No. 37, Tj. Uma, Kec. Lubuk Baja, Kota Batam, Kepulauan Riau 29445","[{""day"": ""Wednesday"", ""hours"": ""07:30 - 17:30""}, {""day"": ""Thursday"", ""hours"": ""07:30 - 17:30""}, {""day"": ""Friday"", ""hours"": ""07:30 - 17:30""}, {""day"": ""Saturday"", ""hours"": ""07:30 - 17:30""}, {""day"": ""Sunday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Monday"", ""hours"": ""07:30 - 17:30""}, {""day"": ""Tuesday"", ""hours"": ""07:30 - 17:30""}]",0812-6737-0317,1.1446545,103.9948551,https://www.google.com/maps/place/TB.+Berkah+Abadi+Fuad+Norman/data=!4m7!3m6!1s0x31d98b8a8d9bdce5:0xd6a40ecf91ec576c!8m2!3d1.1446545!4d103.9948551!16s%2Fg%2F11fjzb7901!19sChIJ5dybjYqL2TERbFfskc8OpNY?authuser=0&hl=en&rclk=1,1.0,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,null_required_column
3304,Toko Mulia Mandiri (Building materials store),0.0,0,0,,,"JL S. Parman, Blok E, No. 65, Tanjung Piayu, Perum Bida Ayu, Mangsang, Batam, Kota Batam, Kepulauan Riau 29433","[{""day"": ""Wednesday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Thursday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Friday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Saturday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Sunday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Monday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Tuesday"", ""hours"": ""08:00 - 17:00""}]",0812-7702-781,1.038387,104.054754,https://www.google.com/maps/place/Toko+Mulia+Mandiri/data=!4m7!3m6!1s0x31d98fcd26d4f5cd:0xb0b90e1563a0a577!8m2!3d1.038387!4d104.054754!16s%2Fg%2F11bc7nmg3h!19sChIJzfXUJs2P2TERd6WgYxUOubA?authuser=0&hl=en&rclk=1,5.0,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,null_required_column
3311,Han Jaya Piayu (Building materials store),0.0,0,0,,,"23G7+V7W, Jl. Jendral S. Parman-Komolek Pasar Tanjung Piayu, Kabil, Kecamatan Nongsa, Kota Batam, Kepulauan Riau 29433",[object Object],,1.0272443,104.0631899,https://www.google.com/maps/place/Han+Jaya+Piayu/data=!4m7!3m6!1s0x31d98f572121e843:0x55c3f85626c0c735!8m2!3d1.0272443!4d104.0631899!16s%2Fg%2F11n7k2nvgm!19sChIJQ-ghIVeP2TERNcfAJlb4w1U?authuser=0&hl=en&rclk=1,-1.0,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,null_required_column
3335,Leeka Batindo (Building materials store),0.0,0,0,,,"42H3+RMC, Komplek Pantai Permata, Jl. Gajah Mada, Tj. Uma, Kec. Lubuk Baja, Kota Batam, Kepulauan Riau 29444",[object Object],,1.1295546,104.0041422,https://www.google.com/maps/place/Leeka+Batindo/data=!4m7!3m6!1s0x31d98b6da4b4c3ef:0x193570e3d41d2bfd!8m2!3d1.1295546!4d104.0041422!16s%2Fg%2F11q8ygz_by!19sChIJ78O0pG2L2TER_Ssd1ONwNRk?authuser=0&hl=en&rclk=1,5.0,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,null_required_column
3338,Toko Wira Utama (Building materials store),0.0,0,0,,,"JL Duyung, Komplek Nagoya Point Blok C/1-2, Lubuk Baja Kota, Kec. Lubuk Baja, Kota Batam, Kepulauan Riau 29432","[{""day"": ""Wednesday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Thursday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Friday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Saturday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Sunday"", ""hours"": ""08:00 - 14:30""}, {""day"": ""Monday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Tuesday"", ""hours"": ""08:00 - 17:00""}]",(0778) 450970,1.146385,104.003727,https://www.google.com/maps/place/Toko+Wira+Utama/data=!4m7!3m6!1s0x31d98a28fa9c41cd:0xe5a91b6afbf20c14!8m2!3d1.146385!4d104.003727!16s%2Fg%2F11bc7qgsc_!19sChIJzUGc-iiK2TERFAzy-2obqeU?authuser=0&hl=en&rclk=1,2.0,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,null_required_column
