id,name,rating,review,price_level,category,services,address,open_hours,phone,latitude,longitude,url,cluster,source_category,source_file,source_table,rejection_reason
2477,SD Nusa indah Montossori school (School),0.0,0,0,,,"44J2+C7R, Jalan Buana Vista Indah I, Belian, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29465",[object Object],0812-7088-2285,1.131121,104.1006276,https://www.google.com/maps/place/SD+Nusa+indah+Montossori+school/data=!4m7!3m6!1s0x31d9878f68d30f6d:0xadfd40ff7c63dd1f!8m2!3d1.131121!4d104.1006276!16s%2Fg%2F11pzwfp_dn!19sChIJbQ_TaI-H2TERH91jfP9A_a0?authuser=0&hl=en&rclk=1,4.0,Education,Indonesia.Batam.School.202408060757.db,places,null_required_column
2482,TK Nusa Indah Mintossori School (Preschool),0.0,0,0,,,"JL Perumahan Buanan Vista, Perumahan Buana Vista Blok H No. 68-69, Belian, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29465",[object Object],0813-7287-8806,1.1317733,104.0986332,https://www.google.com/maps/place/TK+Nusa+Indah+Mintossori+School/data=!4m7!3m6!1s0x31d988825d9ac4a9:0xc464ff91766f2bd1!8m2!3d1.1317733!4d104.0986332!16s%2Fg%2F11bc7t9313!19sChIJqcSaXYKI2TER0StvdpH_ZMQ?authuser=0&hl=en&rclk=1,4.0,Education,Indonesia.Batam.School.202408060757.db,places,null_required_column
2488,Aqi School (School),0.0,0,0,,,"JL Laksamana Bintan, Blok E No. 117, Komp. Rosedale, Tlk. Tering, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia",[object Object],+62 778 462861,1.124797,104.032044,https://www.google.com/maps/place/Aqi+School/data=!4m7!3m6!1s0x31d989136048908d:0x41ebba5c00c21937!8m2!3d1.124797!4d104.032044!16s%2Fg%2F11bc7t84hr!19sChIJjZBIYBOJ2TERNxnCAFy660E?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,places,null_required_column
2504,TK  TPA NURUL IMAN (Religious school),0.0,0,0,,,"Sei Lekop no.1 Kavling Lama, Sungai Binti, Kec. Sagulung, Kota Batam, Kepulauan Riau 29425, Indonesia",[object Object],+62 853-7628-1632,1.0341798,103.9446826,https://www.google.com/maps/place/TK%2F+TPA+NURUL+IMAN/data=!4m7!3m6!1s0x31d98d2ac5f07387:0x31ca0418ea1d9bc7!8m2!3d1.0341798!4d103.9446826!16s%2Fg%2F11gj0t_vnw!19sChIJh3PwxSqN2TERx5sd6hgEyjE?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,places,null_required_column
2516,Sds it nurul ihsan seraya (Elementary school),0.0,0,0,,,"5228+7QJ, Kampung Seraya, Batu Ampar, Batam City, Riau Islands 29444",[object Object],,1.1507008,104.016902,https://www.google.com/maps/place/Sds+it+nurul+ihsan+seraya/data=!4m7!3m6!1s0x31d989934eeb2eb7:0xe338df50cee6e882!8m2!3d1.1507008!4d104.016902!16s%2Fg%2F11y1z3g90y!19sChIJty7rTpOJ2TERgujmzlDfOOM?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,places,null_required_column
2530,GSM HKBP (School),0.0,0,0,,,"5237+HH8, Jl. Kuda Laut, Kp. Seraya, Kec. Batu Ampar, Kota Batam, Kepulauan Riau 29444",[object Object],,1.1539018,104.0139567,https://www.google.com/maps/place/GSM+HKBP/data=!4m7!3m6!1s0x31d98928dc73c945:0xb4c2eebb00060b6e!8m2!3d1.1539018!4d104.0139567!16s%2Fg%2F11fklj_hb2!19sChIJRclz3CiJ2TERbgsGALvuwrQ?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,places,null_required_column
2539,Kursus Bahasa Inggris Kampung Seraya Kavling Batam (After school program),0.0,0,0,,,"5228+9X8, Kampung Seraya, Batu Ampar, Batam City, Riau Islands 29444",[object Object],,1.1509742,104.0174861,https://www.google.com/maps/place/Kursus+Bahasa+Inggris+Kampung+Seraya+Kavling+Batam/data=!4m7!3m6!1s0x31d98954f6dd9e2b:0xc417763807b70d72!8m2!3d1.1509742!4d104.0174861!16s%2Fg%2F11tk2q32t0!19sChIJK57d9lSJ2TERcg23Bzh2F8Q?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,places,null_required_column
2555,Kampung Seraya (Batu Ampar),0.0,0,0,,,,[object Object],,1.1539178,104.0144902,https://www.google.com/maps/place/Kampung+Seraya/data=!4m7!3m6!1s0x31d9898c610b8ccf:0xc19235d72a9b4b59!8m2!3d1.1539178!4d104.0144902!16s%2Fg%2F1hc0g_h9q!19sChIJz4wLYYyJ2TERWUubKtc1ksE?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,places,null_required_column
2556,Ya (School),0.0,0,0,,,"Jl. Imam Bonjol, Lubuk Baja Kota, Kec. Lubuk Baja, Kota Batam, Kepulauan Riau 29444",[object Object],,1.145319,104.0112042,https://www.google.com/maps/place/Ya/data=!4m7!3m6!1s0x31d9890030773e51:0xf11fd53f00ebc3e6!8m2!3d1.145319!4d104.0112042!16s%2Fg%2F11y44vyd_d!19sChIJUT53MACJ2TER5sPrAD_VH_E?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,places,null_required_column
2562,Posyandu teratai RT 4 (Kindergarten),0.0,0,0,,,"Ruli kampung air No.250, Baloi Permai, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444",[object Object],,1.107943,104.0511968,https://www.google.com/maps/place/Posyandu+teratai+RT+4/data=!4m7!3m6!1s0x31d989dbb2a72f77:0x71d7c22545d626b0!8m2!3d1.107943!4d104.0511968!16s%2Fg%2F11thjxdnz8!19sChIJdy-nstuJ2TERsCbWRSXC13E?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,places,null_required_column
2567,Psht rayon punggur (Martial arts school),0.0,0,0,,,"34F8+WHQ, Blok saroja kavling baru, RT.002/RW.017, Kabil, Kecamatan Nongsa, Kota Batam, Kepulauan Riau 29467",[object Object],,1.0748499,104.116472,https://www.google.com/maps/place/Psht+rayon+punggur/data=!4m7!3m6!1s0x31d98519de62286b:0xf5ee8da9944cd17a!8m2!3d1.0748499!4d104.116472!16s%2Fg%2F11tt0nyq00!19sChIJayhi3hmF2TERetFMlKmN7vU?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,places,null_required_column
2572,Les pra sekolah (School),0.0,0,0,,,"3479+7C6, Jl. Kav. Senjulung, Kabil, Kecamatan Nongsa, Kota Batam, Kepulauan Riau 29467",[object Object],0853-5656-0702,1.0631644,104.1185263,https://www.google.com/maps/place/Les+pra+sekolah/data=!4m7!3m6!1s0x31d98575f1d8e2a1:0x6b2db5a86092b073!8m2!3d1.0631644!4d104.1185263!16s%2Fg%2F11g8x9j76g!19sChIJoeLY8XWF2TERc7CSYKi1LWs?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,places,null_required_column
2575,Pelita Hati (School),0.0,0,0,,,"JL Jenderal Sudirman, Komplek Anggrek Mas 2 Blok A2 No. 3, Taman Baloi, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444",[object Object],(0778) 7281099,1.1078667,104.0315167,https://www.google.com/maps/place/Pelita+Hati/data=!4m7!3m6!1s0x31d9893630ae71eb:0xd93807b30b7dc080!8m2!3d1.1078667!4d104.0315167!16s%2Fg%2F11bc7r0_qm!19sChIJ63GuMDaJ2TERgMB9C7MHONk?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,places,null_required_column
2578,Maulana (Preschool),0.0,0,0,,,"Pemerintah kota Batam, rt02 RW 14, danau indah Punggur, Kabil, Kecamatan Nongsa, Kota Batam, Kepulauan Riau 29467",[object Object],,1.0712192,104.1170712,https://www.google.com/maps/place/Maulana/data=!4m7!3m6!1s0x31d9852fe3fcf21d:0x1fb68b7f770f5c1e!8m2!3d1.0712192!4d104.1170712!16s%2Fg%2F11t2zfx6bp!19sChIJHfL84y-F2TERHlwPd3-Lth8?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,places,null_required_column
2584,SDS Ayu Insani (General education school),0.0,0,0,,,"Kavling taman baloi punggur c5 no 8 Kabil 5, Kabil, Kecamatan Nongsa, Kota Batam, Kepulauan Riau 29433",[object Object],,1.058851,104.1146197,https://www.google.com/maps/place/SDS+Ayu+Insani/data=!4m7!3m6!1s0x31d985f8abf06973:0x2c0743fb8e1703aa!8m2!3d1.058851!4d104.1146197!16s%2Fg%2F11v5zh2ppz!19sChIJc2nwq_iF2TERqgMXjvtDByw?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,places,null_required_column
2607,Jason Bimbel Mandarin (Preschool),0.0,0,0,,,"Perum green garden blok E no. 15, Kp. Seraya, Kec. Batu Ampar, Kota Batam, Kepulauan Riau 29444",[object Object],0822-8236-4693,1.149498,104.0131322,https://www.google.com/maps/place/Jason+Bimbel+Mandarin/data=!4m7!3m6!1s0x31d989254920e8b3:0x49d5f7b7fb9b7ef8!8m2!3d1.149498!4d104.0131322!16s%2Fg%2F11sryn5hgk!19sChIJs-ggSSWJ2TER-H6b-7f31Uk?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,places,null_required_column
2609,SMP - SMAIT Fajar Ilahi Bengkong (Bengkong),0.0,0,0,,,"Jl. Bengkong Nusantara, Sadai, Kec. Bengkong, Kota Batam, Kepulauan Riau 29444, Indonesia",[object Object],,1.1452129,104.039401,https://www.google.com/maps/place/SMP+-+SMAIT+Fajar+Ilahi+Bengkong/data=!4m7!3m6!1s0x31d989228b894fdf:0x55c5d8f71bdf5d2d!8m2!3d1.1452129!4d104.039401!16s%2Fg%2F11tk06dwfg!19sChIJ30-JiyKJ2TERLV3fG_fYxVU?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,places,null_required_column
2613,TK DELTA UTAMA (School),0.0,0,0,,,"Kävling FLAMBOYAN BLOK B NO 20 KEL.SEI, Sungai Pelunggut, Kec. Sagulung, Kota Batam, Kepulauan Riau 29472",[object Object],0813-7284-5594,1.0226679,103.9666403,https://www.google.com/maps/place/TK+DELTA+UTAMA/data=!4m7!3m6!1s0x31d9936105576fe5:0x2f6c1ef0625adc4c!8m2!3d1.0226679!4d103.9666403!16s%2Fg%2F11h3kzkz84!19sChIJ5W9XBWGT2TERTNxaYvAebC8?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,places,null_required_column
2626,TK pelita kasih Batam centre (Nursery school),0.0,0,0,,,"Perum centre park blok.m.no:10, Batam centre, Batam kota Perum, Jl. Centre Park Blk. M No.:10, Taman Baloi, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29432",[object Object],0856-6805-5548,1.1047163,104.0429284,https://www.google.com/maps/place/TK+pelita+kasih+Batam+centre/data=!4m7!3m6!1s0x31d989d094849d37:0x5c99e0813284bb65!8m2!3d1.1047163!4d104.0429284!16s%2Fg%2F11h8bc3tkr!19sChIJN52ElNCJ2TERZbuEMoHgmVw?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,places,null_required_column
2628,SIHOMBING BESQUA (Elementary school),0.0,0,0,,,"Kav.Kamboja Blok Y 152,Sei, Sungai Pelunggut, Kec. Sagulung, Kota Batam, Kepulauan Riau 29434",[object Object],,1.0258644,103.9617603,https://www.google.com/maps/place/SIHOMBING+BESQUA/data=!4m7!3m6!1s0x31d993800e756c73:0x6d132e1f8e81d342!8m2!3d1.0258644!4d103.9617603!16s%2Fg%2F11gxw024kr!19sChIJc2x1DoCT2TERQtOBjh8uE20?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,places,null_required_column
2633,TK IBETHEL (Kindergarten),0.0,0,0,,,"Kav. Bukit Seroja No.177 blok D1, Kelurahan Sei. Pelunggut, Kec. Sagulung, Kota Batam, Kepulauan Riau",[object Object],0813-7198-4570,1.02557,103.9547443,https://www.google.com/maps/place/TK+IBETHEL/data=!4m7!3m6!1s0x31d993002e92fde9:0x4004b6afbacff5c6!8m2!3d1.02557!4d103.9547443!16s%2Fg%2F11y4myg2nh!19sChIJ6f2SLgCT2TERxvXPuq-2BEA?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,places,null_required_column
2635,International Educational Services (Private educational institution),0.0,0,0,,,"5225+766, Jl. Imam Bonjol, Sungai Jodoh, Kec. Batu Ampar, Kota Batam, Kepulauan Riau 29432",[object Object],(0778) 493033,1.1506539,104.0080299,https://www.google.com/maps/place/International+Educational+Services/data=!4m7!3m6!1s0x31d98989cd96a953:0xcd883ad4877990c6!8m2!3d1.1506539!4d104.0080299!16s%2Fg%2F11bcdb5qdh!19sChIJU6mWzYmJ2TERxpB5h9Q6iM0?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,places,null_required_column
2644,RA Baitul Ulum (Preschool),0.0,0,0,,,"Jl. Raja Ali H. No.37, Sungai Jodoh, Kec. Batu Ampar, Kota Batam, Kepulauan Riau 29444",[object Object],0852-7228-9300,1.1547196,104.0041768,https://www.google.com/maps/place/RA+Baitul+Ulum/data=!4m7!3m6!1s0x31d98a2102fe35f7:0xcae90c49f91602dc!8m2!3d1.1547196!4d104.0041768!16s%2Fg%2F11bc7r3qqj!19sChIJ9zX-AiGK2TER3AIW-UkM6co?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,places,null_required_column
2648,Koko (Preschool),0.0,0,0,,,"428V+V3J, Jl. Anggrek Sari, Taman Baloi, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444",[object Object],,1.1172138,104.0426554,https://www.google.com/maps/place/Koko/data=!4m7!3m6!1s0x31d98928ebfac361:0x9abe382f36e91733!8m2!3d1.1172138!4d104.0426554!16s%2Fg%2F11k4fss2xs!19sChIJYcP66yiJ2TERMxfpNi84vpo?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,places,null_required_column
2652,Rumah Ilmu Ar Rahmah (Religious school),0.0,0,0,,,"Komplek Citra Batam Blok D No. 194, Tlk. Tering, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29461",[object Object],,1.1213817,104.0461532,https://www.google.com/maps/place/Rumah+Ilmu+Ar+Rahmah/data=!4m7!3m6!1s0x31d989e376cf08d7:0x79d8ce9c1bfaa27b!8m2!3d1.1213817!4d104.0461532!16s%2Fg%2F11rzbj6zj8!19sChIJ1wjPduOJ2TERe6L6G5zO2Hk?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,places,null_required_column
2662,Kampung seraya Takus RT 02 rw02 no 2 (Hotel),0.0,0,0,,,"5237+HQQ, Kampung Seraya, Batu Ampar, Batam City, Riau Islands 29444",[object Object],,1.1539704,104.0144937,https://www.google.com/maps/place/Kampung+seraya+Takus+RT+02+rw02+no+2/data=!4m7!3m6!1s0x31d9890029e93f1f:0x9e5201b990e491b!8m2!3d1.1539704!4d104.0144937!16s%2Fg%2F11vz644rck!19sChIJHz_pKQCJ2TERG0kOmRsg5Qk?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,places,null_required_column
2664,MTs Al Ukhuwah Batam (School),0.0,0,0,,,"2XC7+XRH, Unnamed Road,, Sungai Pelunggut, Kec. Sagulung, Kota Batam, Kepulauan Riau 29472",[object Object],0813-7241-4163,1.0224476,103.9646224,https://www.google.com/maps/place/MTs+Al+Ukhuwah+Batam/data=!4m7!3m6!1s0x31d9927c2689ed4f:0x508306ff693bfb0a!8m2!3d1.0224476!4d103.9646224!16s%2Fg%2F11cp7md4ft!19sChIJT-2JJnyS2TERCvs7af8Gg1A?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,places,null_required_column
2665,RA NURUL ILMI (School),0.0,0,0,,,,[object Object],0821-7215-2832,1.1488704,104.043615,https://www.google.com/maps/place/RA+NURUL+ILMI/data=!4m7!3m6!1s0x31dd755a1d41448f:0x5cdb0dbd6f76202e!8m2!3d1.1488704!4d104.043615!16s%2Fg%2F11mwz3b2nf!19sChIJj0RBHVp13TERLiB2b70N21w?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,places,null_required_column
2668,PPTQ An Nawawi (Religious school),0.0,0,0,,,,[object Object],0878-9730-9334,0.837166,104.053115,https://www.google.com/maps/place/PPTQ+An+Nawawi/data=!4m7!3m6!1s0x26cbdecda3074385:0x58fc4b5fe0c5bab6!8m2!3d0.837166!4d104.053115!16s%2Fg%2F11k9b48lr0!19sChIJhUMHo83eyyYRtrrF4F9L_Fg?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,places,null_required_column
2676,harapan utama (School),0.0,0,0,,,"Jl. Laksamana Bintan No.14, Taman Baloi, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444",[object Object],,1.1188346,104.0416869,https://www.google.com/maps/place/harapan+utama/data=!4m7!3m6!1s0x31d989b5c8cec5dd:0x7f00befc0f6f4066!8m2!3d1.1188346!4d104.0416869!16s%2Fg%2F11t7cpbcwm!19sChIJ3cXOyLWJ2TERZkBvD_y-AH8?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,places,null_required_column
2687,Posyandu Sei Temiang (Health consultant),0.0,0,0,,,"3XH3+V9R, Jl. KH Ahmad Dahlan, Tj. Riau, Kec. Sekupang, Kota Batam, Kepulauan Riau 29424",[object Object],,1.0798419,103.9533702,https://www.google.com/maps/place/Posyandu+Sei+Temiang/data=!4m7!3m6!1s0x31d98d003d910107:0x6bb1540818e920f6!8m2!3d1.0798419!4d103.9533702!16s%2Fg%2F11vzp9qx89!19sChIJBwGRPQCN2TER9iDpGAhUsWs?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,places,null_required_column
2689,Drama School (Permanently closed),0.0,0,0,,,"42X8+646, Kampung Seraya, Batu Ampar, Batam City, Riau Islands 29444",[object Object],(0620) 85312580,1.1480286,104.0152543,https://www.google.com/maps/place/Drama+School/data=!4m7!3m6!1s0x31d989fc620fd759:0x68fdf329769d049c!8m2!3d1.1480286!4d104.0152543!16s%2Fg%2F11f613qqht!19sChIJWdcPYvyJ2TERnASddinz_Wg?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,places,null_required_column
2715,School (School house),0.0,0,0,,,"Tanjung Sengkuang, Batu Ampar, Batam City, Riau Islands",[object Object],,1.1845346,104.0214227,https://www.google.com/maps/place/School/data=!4m7!3m6!1s0x31da27f36a94a1a5:0xb9dbfcf0d8b07ba0!8m2!3d1.1845346!4d104.0214227!16s%2Fg%2F11sgd_3c4h!19sChIJpaGUavMn2jERoHuw2PD827k?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,places,null_required_column
2718,Ardi hasan (School),0.0,0,0,,,"427M+68H, Taman Baloi, Batam Kota, Batam City, Riau Islands 29444",[object Object],,1.1130648,104.0333561,https://www.google.com/maps/place/Ardi+hasan/data=!4m7!3m6!1s0x31d989d39e1410e3:0xabfa622c46a6e384!8m2!3d1.1130648!4d104.0333561!16s%2Fg%2F11sw4q9qj_!19sChIJ4xAUntOJ2TERhOOmRixi-qs?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,places,null_required_column
2740,TANJUNG RACHMAH SENGKUANG Jabal Foundation  (Yayasan JABAL RACHMAH TANJUNG SENGKUANG ),0.0,0,0,,,"Jl. Tamalatea No.22 Blok.E, RT.04/RW.11, Tj. Sengkuang, Kec. Batu Ampar, Kota Batam, Kepulauan Riau 29452",[object Object],0813-6321-6307,1.1821437,104.0193858,https://www.google.com/maps/place/TANJUNG+RACHMAH+SENGKUANG+Jabal+Foundation./data=!4m7!3m6!1s0x31da275a721d434b:0xd6fa42260a56c53c!8m2!3d1.1821437!4d104.0193858!16s%2Fg%2F11g6rkjrn8!19sChIJS0Mdclon2jERPMVWCiZC-tY?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,places,null_required_column
2743,Yayasan Darul Ishlah Mangsang Batam (School),0.0,0,0,,,"Puri Agung 3 Blk. E No.11-14, Tj. Sengkuang, Kec. Batu Ampar, Kota Batam, Kepulauan Riau 29437","[{""day"": ""Wednesday"", ""hours"": ""08:00 - 21:00""}, {""day"": ""Thursday"", ""hours"": ""08:00 - 21:00""}, {""day"": ""Friday"", ""hours"": ""08:00 - 21:00""}, {""day"": ""Saturday"", ""hours"": ""08:00 - 21:00""}, {""day"": ""Sunday"", ""hours"": ""08:00 - 21:00""}, {""day"": ""Monday"", ""hours"": ""08:00 - 21:00""}, {""day"": ""Tuesday"", ""hours"": ""08:00 - 21:00""}]",0853-7410-2847,1.1690676,104.0164288,https://www.google.com/maps/place/Yayasan+Darul+Ishlah+Mangsang+Batam/data=!4m7!3m6!1s0x31d98997d4db5171:0x6f64c6a8902dfd3a!8m2!3d1.1690676!4d104.0164288!16s%2Fg%2F11szdjfvzk!19sChIJcVHb1JeJ2TEROv0tkKjGZG8?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,places,null_required_column
2749,Raudhatul Athfal Tarbiyatul Hidayah (Preschool),0.0,0,0,,,"52C7+H7V, Tanjung Sengkuang, Batu Ampar, Batam City, Riau Islands",[object Object],(0778) 453749,1.171497,104.013168,https://www.google.com/maps/place/Raudhatul+Athfal+Tarbiyatul+Hidayah/data=!4m7!3m6!1s0x31d989fc00436229:0x4b1de618270951b5!8m2!3d1.171497!4d104.013168!16s%2Fg%2F1pzt86hcg!19sChIJKWJDAPyJ2TERtVEJJxjmHUs?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,places,null_required_column
