id,name,rating,review,price_level,category,services,address,open_hours,phone,latitude,longitude,url,cluster,source_category,source_file,source_table,rejection_reason
2374,Faculty of Medicine and Health Sciences (Fakultas Kedokteran dan Ilmu Kesehatan),0.0,0,0,,,"Jl. Raja Alikelana No.5, Belian, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29432",[object Object],,1.1092607,104.0828003,https://www.google.com/maps/place/Faculty+of+Medicine+and+Health+Sciences/data=!4m7!3m6!1s0x31d988b0cb1a83e5:0xa0dae87cc4e7eb2c!8m2!3d1.1092607!4d104.0828003!16s%2Fg%2F11cmhvf9ws!19sChIJ5YMay7CI2TERLOvnxHzo2qA?authuser=0&hl=en&rclk=1,-1.0,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,null_required_column
2376,Pustu Sei Jodoh Batam (Public medical center),0.0,0,0,,,"5244+7WF, Jodoh River, Batu Ampar, Batam City, Riau Islands 29444",[object Object],,1.1556834,104.0073114,https://www.google.com/maps/place/Pustu+Sei+Jodoh+Batam/data=!4m7!3m6!1s0x31d9890cfeab3bbb:0x27b02b8eb81d2b3d!8m2!3d1.1556834!4d104.0073114!16s%2Fg%2F11jr95x8d4!19sChIJuzur_gyJ2TERPSsduI4rsCc?authuser=0&hl=en&rclk=1,5.0,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,null_required_column
2382,Posko Pst (First aid station),0.0,0,0,,,"426R+FHC, Jl. Bakal, Taman Baloi, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444",[object Object],0858-3110-0556,1.1111992,104.041384,https://www.google.com/maps/place/Posko+Pst/data=!4m7!3m6!1s0x31d9896f27e97519:0xb6fe0f490e0224b!8m2!3d1.1111992!4d104.041384!16s%2Fg%2F11fgkplr5r!19sChIJGXXpJ2-J2TERSyLgkPTgbws?authuser=0&hl=en&rclk=1,5.0,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,null_required_column
2384,HI Health Laboratorium (Laboratorium Kesehatan Hi Lab),0.0,0,0,,,"Komplek Sentral Sukajadi, Jl. Sudirman Blok B2, No. 2 - 3, Sukajadi, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29432",[object Object],(0778) 9131792,1.0998662,104.0337149,https://www.google.com/maps/place/HI+Health+Laboratorium/data=!4m7!3m6!1s0x31d98ecb1c6a27ab:0x6bbcd82887bfead5!8m2!3d1.0998662!4d104.0337149!16s%2Fg%2F11byp6d6wc!19sChIJqydqHMuO2TER1eq_hyjYvGs?authuser=0&hl=en&rclk=1,0.0,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,null_required_column
2389,Puskesmas Pembantu (Public medical center),0.0,0,0,,,"Jl. Ranai No.1, Tj. Buntung, Kec. Bengkong, Kota Batam, Kepulauan Riau 29432",[object Object],,1.160073,104.019318,https://www.google.com/maps/place/Puskesmas+Pembantu/data=!4m7!3m6!1s0x31d989ed846bd0eb:0x6b430593cfb4c44e!8m2!3d1.160073!4d104.019318!16s%2Fg%2F11btwtyczk!19sChIJ69BrhO2J2TERTsS0z5MFQ2s?authuser=0&hl=en&rclk=1,5.0,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,null_required_column
2395,Massage Murah Batam (Public medical center),0.0,0,0,,,"Blk. C No.9, Kampung Tua, Belian, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29464","[{""day"": ""Tuesday"", ""hours"": ""09:00 - 22:00""}, {""day"": ""Wednesday"", ""hours"": ""09:00 - 22:00""}, {""day"": ""Thursday"", ""hours"": ""09:00 - 22:00""}, {""day"": ""Friday"", ""hours"": ""09:00 - 22:00""}, {""day"": ""Saturday"", ""hours"": ""09:00 - 22:00""}, {""day"": ""Sunday"", ""hours"": ""09:00 - 22:00""}, {""day"": ""Monday"", ""hours"": ""09:00 - 22:00""}]",0822-8818-4236,1.1208479,104.0871312,"https://www.google.com/maps/place/Massage+Murah+Batam/@1.1208479,104.0871312,17z/data=!3m1!4b1!4m6!3m5!1s0x31d98936fb0a6afb:0x8b36ad60d9c686ea!8m2!3d1.1208479!4d104.0871312!16s%2Fg%2F11t__pv8qb?authuser=0&hl=en&entry=ttu",5.0,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,null_required_column
2404,Perfect Health (Physical fitness program),0.0,0,0,,,"448P+HQ4, Jl. Engku Putri Teluk Tering Nongsa Batam Kepulauan Riau, Batu Besar, Kecamatan Nongsa, Kota Batam, Kepulauan Riau 29444",[object Object],(0778) 470293,1.1163858,104.1369514,https://www.google.com/maps/place/Perfect+Health/data=!4m7!3m6!1s0x31d986664480aedd:0xaa48d2bb5f3c3bf3!8m2!3d1.1163858!4d104.1369514!16s%2Fg%2F11g_93ls3!19sChIJ3a6ARGaG2TER8zs8X7vSSKo?authuser=0&hl=en&rclk=1,0.0,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,null_required_column
2407,Pratama Sundach (Medical supply store),0.0,0,0,,,"JL Bunga Raya, Komplek Anggrek Permai Blok K/10, Batu Selicin, Kec. Lubuk Baja, Kota Batam, Kepulauan Riau 29444",[object Object],(0778) 455846,1.1327255,104.0119355,https://www.google.com/maps/place/Pratama+Sundach/data=!4m7!3m6!1s0x31d9897c6bf438ab:0x356fdb9032a8b01e!8m2!3d1.1327255!4d104.0119355!16s%2Fg%2F11bc7pyv9r!19sChIJqzj0a3yJ2TERHrCoMpDbbzU?authuser=0&hl=en&rclk=1,5.0,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,null_required_column
2410,Pengembangan Dan Pemberdayaan Sumber Daya Manusia (Public health department),0.0,0,0,,,"Komplek Taman Niaga, Jl. Ahmad Yani No.D2 / D3, Sukajadi, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29433",[object Object],(0778) 7372052,1.0917801,104.0339454,https://www.google.com/maps/place/Pengembangan+Dan+Pemberdayaan+Sumber+Daya+Manusia/data=!4m7!3m6!1s0x31d98ec629485e35:0x93fca4eeb57b7c0d!8m2!3d1.0917801!4d104.0339454!16s%2Fg%2F11bymw0ww9!19sChIJNV5IKcaO2TERDXx7te6k_JM?authuser=0&hl=en&rclk=1,5.0,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,null_required_column
2415,Praktik Dokter Umum Juny agnes (Medical office),0.0,0,0,,,"Jln jendral ahmad yani ,Komplek plamo garden blok g4 no 18 batam center, Baloi Permai, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29463",[object Object],0813-7547-4748,1.1056838,104.0415752,"https://www.google.com/maps/place/Praktik+Dokter+Umum+Juny+agnes/@1.1056838,104.0415752,17z/data=!3m1!4b1!4m6!3m5!1s0x31d989a4ecd38d37:0xc52cd981018d015b!8m2!3d1.1056838!4d104.0415752!16s%2Fg%2F11ghjy1dvr?authuser=0&hl=en&entry=ttu",5.0,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,null_required_column
2418,Setia Mom & Baby Spa Batam (Public medical center),0.0,0,0,,,"Renggali Residence, Tembesi, Kec. Sagulung, Kota Batam, Kepulauan Riau 29439",[object Object],0812-3078-4486,1.0197793,104.0124833,https://www.google.com/maps/place/Setia+Mom+%26+Baby+Spa+Batam/data=!4m7!3m6!1s0x31d991e6a05c423f:0x45a05c9083002d26!8m2!3d1.0197793!4d104.0124833!16s%2Fg%2F11lmf3823w!19sChIJP0JcoOaR2TERJi0Ag5BcoEU?authuser=0&hl=en&rclk=1,5.0,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,null_required_column
2419,ATFG BATAM (Physical therapist),0.0,0,0,,,"Jl. Boulevard II No.6, Baloi Permai, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444",[object Object],0813-6465-1066,1.1018627,104.0462127,https://www.google.com/maps/place/ATFG+BATAM/data=!4m7!3m6!1s0x31d9892cc8f607b7:0x36d561509ab3f2fb!8m2!3d1.1018627!4d104.0462127!16s%2Fg%2F11f5dt7m91!19sChIJtwf2yCyJ2TER-_KzmlBh1TY?authuser=0&hl=en&rclk=1,5.0,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,null_required_column
2421,CV  Cahaya Medical (Walk-in clinic),0.0,0,0,,,"Jl. Central Raya No.3b, Sukajadi, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444",[object Object],(0778) 433735,1.1026109,104.0344384,"https://www.google.com/maps/place/CV.+Cahaya+Medical/@1.1026109,104.0344384,17z/data=!3m1!4b1!4m6!3m5!1s0x31d98934c6f17769:0x1e5c0216962bdc4e!8m2!3d1.1026109!4d104.0344384!16s%2Fg%2F11bc7s_1qg?authuser=0&hl=en&entry=ttu",4.0,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,null_required_column
2439,Garcinia Nutrivite batam Center (Pharmacy),0.0,0,0,,,"425Q+HRX, Jl. Golden Land, Baloi Permai, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444",[object Object],0852-9044-9024,1.1089912,104.0395972,"https://www.google.com/maps/place/Garcinia+Nutrivite+batam+Center/@1.1089912,104.0395972,17z/data=!3m1!4b1!4m6!3m5!1s0x31d9892129fdb69f:0xa43b317b968ef90f!8m2!3d1.1089912!4d104.0395972!16s%2Fg%2F11h76lw_rf?authuser=0&hl=en&entry=ttu",5.0,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,null_required_column
2443,Berkahusaha  CV (Medical supply store),0.0,0,0,,,"Jl. Nuri No.32, Batu Selicin, Kec. Lubuk Baja, Kota Batam, Kepulauan Riau 29444",[object Object],(0761) 7768379,1.1367846,104.0114791,"https://www.google.com/maps/place/Berkahusaha.+CV/@1.1367846,104.0114791,17z/data=!3m1!4b1!4m6!3m5!1s0x31d9897f6ab4de81:0x9fa231b409eb6d0c!8m2!3d1.1367846!4d104.0114791!16s%2Fg%2F1pzvn49z1?authuser=0&hl=en&entry=ttu",5.0,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,null_required_column
2448,CamBeryn Jelly Gamat Batam (Vitamin & supplements store),0.0,0,0,,,"The Central Sukajadi Residence No 122, Kota Batam, Kepulauan Riau 29444",[object Object],0812-7058-282,1.1015038,104.0351799,https://www.google.com/maps/place/CamBeryn+Jelly+Gamat+Batam/data=!4m7!3m6!1s0x31d989c4a9722c11:0xfd97ec69f3817042!8m2!3d1.1015038!4d104.0351799!16s%2Fg%2F11k50cp08g!19sChIJESxyqcSJ2TERQnCB82nsl_0?authuser=0&hl=en&rclk=1,5.0,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,null_required_column
2449,Agen Tahitian Noni Batam (Medical supply store),0.0,0,0,,,"Bukit Senyum, Jl. Kuda Laut No.18, Sungai Jodoh, Kec. Batu Ampar, Kota Batam, Kepulauan Riau 29444",[object Object],0812-8859-0038,1.158552,104.007909,"https://www.google.com/maps/place/Agen+Tahitian+Noni+Batam/@1.158552,104.007909,17z/data=!3m1!4b1!4m6!3m5!1s0x31d989f55d46492f:0xb3ea93a7325cc55e!8m2!3d1.158552!4d104.007909!16s%2Fg%2F1pzsd5q0f?authuser=0&hl=en&entry=ttu",5.0,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,null_required_column
2451,GREEN TEA HOUSE   CONCARE   PLAMO GARDEN (Medical office),0.0,0,0,,,"Ruko town house plamo garden, blok G 4 no 8, Kota Batam",[object Object],,1.1054146,104.0413736,"https://www.google.com/maps/place/GREEN+TEA+HOUSE+%22+CONCARE%22+@PLAMO+GARDEN/@1.1054146,104.0413736,17z/data=!3m1!4b1!4m6!3m5!1s0x31d9899ece172a6d:0x403911fd73169a4c!8m2!3d1.1054146!4d104.0413736!16s%2Fg%2F11k5856hyy?authuser=0&hl=en&entry=ttu",5.0,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,null_required_column
2461,Urut tradisional jawa timur WAWIE AMINUDDIN (Public medical center),0.0,0,0,,,"Jl. Bengkong Harapan II No.224 blom M, Bengkong Indah, Kec. Bengkong, Kota Batam, Kepulauan Riau 29458",[object Object],0812-6872-5236,1.147923,104.0269023,"https://www.google.com/maps/place/Urut+tradisional+jawa+timur+WAWIE+AMINUDDIN/@1.147923,104.0269023,17z/data=!3m1!4b1!4m6!3m5!1s0x31d9893e000ed4d9:0xfb1cc40221c1dd0a!8m2!3d1.147923!4d104.0269023!16s%2Fg%2F11vf748cs5?authuser=0&hl=en&entry=ttu",4.0,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,null_required_column
2463,POS KESEHATAN DESA(POSKESDES) (Hospital),0.0,0,0,,,"P62M+22M, Galang Baru, Galang, Batam City, Riau Islands, Indonesia",[object Object],,0.7000998,104.23254,https://www.google.com/maps/place/POS+KESEHATAN+DESA%28POSKESDES%29/data=!4m7!3m6!1s0x31d9a8fbcb069b33:0xd03d610015fb42e7!8m2!3d0.7000998!4d104.23254!16s%2Fg%2F11dx99cq8w!19sChIJM5sGy_uo2TER50L7FQBhPdA?authuser=0&hl=en&rclk=1,4.0,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,null_required_column
2468,Kantor Lurah Galang Baru (City government office),0.0,0,0,,,"M6PW+F6M, Galang Baru, Galang, Batam City, Riau Islands, Indonesia",[object Object],,0.6862212,104.2455612,https://www.google.com/maps/place/Kantor+Lurah+Galang+Baru/data=!4m7!3m6!1s0x31d9a9af2af820bf:0x137c300ec58d4744!8m2!3d0.6862212!4d104.2455612!16s%2Fg%2F11g6xjk6hk!19sChIJvyD4Kq-p2TERREeNxQ4wfBM?authuser=0&hl=en&rclk=1,-1.0,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,null_required_column
2469,Selat Barelang Ujung (Hospital),0.0,0,0,,,"J8X5+CCC, South China Sea, Galang Baru, Galang, Kota Batam, Kepulauan Riau, Indonesia",[object Object],,0.6485594,104.3085045,https://www.google.com/maps/place/Selat+Barelang+Ujung/data=!4m7!3m6!1s0x31d900b7c4849a91:0xd5bc5f981ac8727b!8m2!3d0.6485594!4d104.3085045!16s%2Fg%2F11c51_b4wb!19sChIJkZqExLcA2TERe3LIGphfvNU?authuser=0&hl=en&rclk=1,5.0,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,null_required_column
2500,Djarwo Message (Walk-in clinic),0.0,0,0,,,"Jl. Raja Isa No.20, Belian, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia",[object Object],+62 823-9048-2495,1.122262,104.0577715,https://www.google.com/maps/place/Djarwo+Message/data=!4m7!3m6!1s0x31d988e11fb846ff:0xf351dd14b1daf291!8m2!3d1.122262!4d104.0577715!16s%2Fg%2F11bc7qdkk8!19sChIJ_0a4H-GI2TERkfLasRTdUfM?authuser=0&hl=en&rclk=1,5.0,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,null_required_column
2513,Posyandu Grand Citra  Grand BSI (Community health centre),0.0,0,0,,,"434V+J7X Grand BSI Residence, Belian, Batam Kota, Batam City, Riau Islands, Indonesia",[object Object],,1.106605,104.0932233,"https://www.google.com/maps/place/Posyandu+Grand+Citra,+Grand+BSI/data=!4m7!3m6!1s0x31d9890001d1f975:0xa50abd1850a567bb!8m2!3d1.106605!4d104.0932233!16s%2Fg%2F11y5fjyp5j!19sChIJdfnRAQCJ2TERu2elUBi9CqU?authuser=0&hl=en&rclk=1",-1.0,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,null_required_column
2520,Praktik Dokter Adi (Medical clinic),0.0,0,0,,,"Jl. Raja Ali Kelana d/h Jl. Abulyatama, Ruko Grand BSI Blok. A2 No. 5, Belian, Batam Kota, Batam City, Riau Islands 29464, Indonesia",[object Object],+62 811-7701-100,1.1143887,104.0907691,"https://www.google.com/maps/place/Praktik+Dokter+Adi/@1.1143887,104.0907691,17z/data=!3m1!4b1!4m6!3m5!1s0x31d988a491c45055:0x8739da6112a7a5ed!8m2!3d1.1143887!4d104.0907691!16s%2Fg%2F12hqlfb29?authuser=0&hl=en&entry=ttu",4.0,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,null_required_column
2522,POSYANDU PERUMAHAN KAMPUNG DAUN (Medical clinic),0.0,0,0,,,"237F+J2J Perumahan Pondok 1, Jl. Perumahan Bukit Barelang, Tanjung Piayu, Kecamatan Nongsa, Kota Batam, Kepulauan Riau 29433, Indonesia",[object Object],,1.01447,104.072734,"https://www.google.com/maps/place/POSYANDU+PERUMAHAN+KAMPUNG+DAUN/@1.01447,104.072734,17z/data=!3m1!4b1!4m6!3m5!1s0x31d991002f4f5e39:0xca1e4f4f5f0da58a!8m2!3d1.01447!4d104.072734!16s%2Fg%2F11w9hb7g_t?authuser=0&hl=en&entry=ttu",0.0,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,null_required_column
2525,Rumah laguna tahap 1 piayu (Dental clinic),0.0,0,0,,,"Perum Laguna, Blk. G No.11 tahap 1, tanjung piayu, Kec. Sei Beduk, Kota Batam, Kepulauan Riau, Indonesia",[object Object],+62 813-6300-7901,1.0279896,104.061444,https://www.google.com/maps/place/Rumah+laguna+tahap+1+piayu/data=!4m7!3m6!1s0x31d98f3e107de395:0xfab409f89685579!8m2!3d1.0279896!4d104.061444!16s%2Fg%2F11vx65sx2t!19sChIJleN9ED6P2TEReVVoiZ9Aqw8?authuser=0&hl=en&rclk=1,5.0,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,null_required_column
2531,Posyandu Mawar XXXIII (Public medical center),0.0,0,0,,,"52P7+37Q, Jl. Bawal, Batu Merah, Kec. Batu Ampar, Kota Batam, Kepulauan Riau 29452, Indonesia",[object Object],,1.1852126,104.013239,https://www.google.com/maps/place/Posyandu+Mawar+XXXIII/data=!4m7!3m6!1s0x31da2751fe4556c7:0x9124a0dd22f6777c!8m2!3d1.1852126!4d104.013239!16s%2Fg%2F11b7rttzcl!19sChIJx1ZF_lEn2jERfHf2It2gJJE?authuser=0&hl=en&rclk=1,4.0,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,null_required_column
2542,Puskesmas (Hospital),0.0,0,0,,,"Ruko Sempurna Centre, Jl. S. Parman Blok F No. 07, Tj. Piayu, Kec. Sei Beduk, Kota Batam, Kepulauan Riau 29444, Indonesia",[object Object],+62 882-7198-9390,1.0186055,104.0986806,https://www.google.com/maps/place/Puskesmas/data=!4m7!3m6!1s0x31d99007bfffffff:0x2caf8a5bd1ec255e!8m2!3d1.0186055!4d104.0986806!16s%2Fg%2F11f4tzmjnz!19sChIJ____vweQ2TERXiXs0VuKryw?authuser=0&hl=en&rclk=1,2.0,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,null_required_column
2545,Putri Nasa Batam (Health and beauty shop),0.0,0,0,,,"239X+CFV, Tanjung Piayu, Sei Beduk, Batam City, Riau Islands 29433, Indonesia",[object Object],+62 823-7039-7911,1.0186055,104.0986806,https://www.google.com/maps/place/Putri+Nasa+Batam/data=!4m7!3m6!1s0x31d991f7856416f7:0xb9fbcfe91328bcc8!8m2!3d1.0186055!4d104.0986806!16s%2Fg%2F11gxx75cz3!19sChIJ9xZkhfeR2TERyLwoE-nP-7k?authuser=0&hl=en&rclk=1,-1.0,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,null_required_column
2553,Posyandu Dahlia 10 bukit Laguna 1 Tj Piayu (Hospital),0.0,0,0,,,"235H+J5X, Perumahan pesona bukit Laguna, RW.1, Tj. Piayu, Kecamatan Nongsa, Kota Batam, Kepulauan Riau 29433, Indonesia",[object Object],,1.0091146,104.0779861,https://www.google.com/maps/place/Posyandu+Dahlia+10+bukit+Laguna+1+Tj+Piayu/data=!4m7!3m6!1s0x31d991e2a942e8f5:0x96a27f4e808ca0e2!8m2!3d1.0091146!4d104.0779861!16s%2Fg%2F11j5384r9f!19sChIJ9ehCqeKR2TER4qCMgE5_opY?authuser=0&hl=en&rclk=1,0.0,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,null_required_column
2556,Stokis Hpai Piayu (Pharmacy),0.0,0,0,,,"Jl. Pesona Bukit Laguna No.31 Blok A2, Tanjung Piayu, Sei Beduk, Batam City, Riau Islands 29433, Indonesia",[object Object],+62 813-6508-5486,1.008512,104.0780028,https://www.google.com/maps/place/Stokis+Hpai+Piayu/data=!4m7!3m6!1s0x31d991e8aa9d591b:0x457204c7770f0535!8m2!3d1.008512!4d104.0780028!16s%2Fg%2F11hdxb28wv!19sChIJG1mdquiR2TERNQUPd8cEckU?authuser=0&hl=en&rclk=1,5.0,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,null_required_column
2558,Praktek mandiri (Midwife),0.0,0,0,,,"23JV+HC4, Tanjung Piayu, Sei Beduk, Batam City, Riau Islands 29433, Indonesia",[object Object],,1.0313985,104.0935789,https://www.google.com/maps/place/Praktek+mandiri/data=!4m7!3m6!1s0x31d98f233db5663d:0x95f75636bf2b9aef!8m2!3d1.0313985!4d104.0935789!16s%2Fg%2F11y1z4yblc!19sChIJPWa1PSOP2TER75orvzZW95U?authuser=0&hl=en&rclk=1,5.0,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,null_required_column
